flight_id,dep_airport,arr_airport,service_type,std,sta,dep_airport_group,arr_airport_group
WF974,HAA,HFT,J,2025-10-17T06:30:00.000000,2025-10-17T06:50:00.000000,G,NA
WF151,BGO,SOG,J,2025-10-17T06:35:00.000000,2025-10-17T07:10:00.000000,NA,A
WF782,TRD,RVK,J,2025-10-17T06:35:00.000000,2025-10-17T07:10:00.000000,NA,C
WF933,VDS,HFT,J,2025-10-17T06:50:00.000000,2025-10-17T07:40:00.000000,G,NA
WF953,VDS,VAW,J,2025-10-17T06:55:00.000000,2025-10-17T07:15:00.000000,G,F
WF892,RET,LKN,J,2025-10-17T06:55:00.000000,2025-10-17T07:20:00.000000,E,E
WF503,MOL,BGO,J,2025-10-17T07:00:00.000000,2025-10-17T07:55:00.000000,B,NA
WF742,MJF,BOO,J,2025-10-17T07:10:00.000000,2025-10-17T07:50:00.000000,D,NA
WF162,HOV,OSL,J,2025-10-17T07:15:00.000000,2025-10-17T08:25:00.000000,B,NA
WF184,FDE,OSL,J,2025-10-17T07:20:00.000000,2025-10-17T08:25:00.000000,A,NA
WF722,SSJ,BOO,J,2025-10-17T07:20:00.000000,2025-10-17T07:55:00.000000,D,NA
WF141,SOG,SDN,J,2025-10-17T07:25:00.000000,2025-10-17T07:55:00.000000,A,A
WF151,SOG,HOV,J,2025-10-17T07:25:00.000000,2025-10-17T08:00:00.000000,A,B
WF762,MQN,BOO,J,2025-10-17T07:25:00.000000,2025-10-17T07:55:00.000000,D,NA
WF783,RVK,TRD,J,2025-10-17T07:30:00.000000,2025-10-17T08:05:00.000000,C,NA
WF953,VAW,KKN,J,2025-10-17T07:30:00.000000,2025-10-17T07:55:00.000000,F,NA
WF892,LKN,BOO,J,2025-10-17T07:35:00.000000,2025-10-17T08:00:00.000000,E,NA
DY423,MOL,OSL,J,2025-10-17T07:45:00.000000,2025-10-17T08:40:00.000000,B,NA
WF141,SDN,OSL,J,2025-10-17T08:15:00.000000,2025-10-17T09:20:00.000000,A,NA
WF151,HOV,OSL,J,2025-10-17T08:20:00.000000,2025-10-17T09:30:00.000000,B,NA
WF163,OSL,HOV,J,2025-10-17T08:50:00.000000,2025-10-17T10:00:00.000000,NA,B
WF765,BOO,MQN,J,2025-10-17T08:55:00.000000,2025-10-17T09:30:00.000000,NA,D
WF145,OSL,SDN,J,2025-10-17T08:55:00.000000,2025-10-17T10:05:00.000000,NA,A
WF804,BOO,LKN,J,2025-10-17T08:55:00.000000,2025-10-17T09:25:00.000000,NA,E
WF824,BOO,SVJ,J,2025-10-17T08:55:00.000000,2025-10-17T09:25:00.000000,NA,E
WF745,BOO,MJF,J,2025-10-17T08:55:00.000000,2025-10-17T09:40:00.000000,NA,D
WF954,KKN,VDS,J,2025-10-17T09:45:00.000000,2025-10-17T10:00:00.000000,NA,G
WF805,LKN,BOO,J,2025-10-17T09:45:00.000000,2025-10-17T10:10:00.000000,E,NA
WF825,SVJ,BOO,J,2025-10-17T09:45:00.000000,2025-10-17T10:10:00.000000,E,NA
WF765,MQN,TRD,J,2025-10-17T09:50:00.000000,2025-10-17T10:55:00.000000,D,NA
WF745,MJF,TRD,J,2025-10-17T10:00:00.000000,2025-10-17T10:55:00.000000,D,NA
WF187,OSL,FDE,J,2025-10-17T10:10:00.000000,2025-10-17T11:15:00.000000,NA,A
WF163,HOV,BGO,J,2025-10-17T10:20:00.000000,2025-10-17T11:15:00.000000,B,NA
WF954,VDS,VAW,J,2025-10-17T10:20:00.000000,2025-10-17T10:40:00.000000,G,F
WF146,SDN,OSL,J,2025-10-17T10:25:00.000000,2025-10-17T11:30:00.000000,A,NA
WF955,VAW,BJF,J,2025-10-17T10:55:00.000000,2025-10-17T11:15:00.000000,F,F
WF768,TRD,MQN,J,2025-10-17T11:30:00.000000,2025-10-17T12:35:00.000000,NA,D
WF955,BJF,BVG,J,2025-10-17T11:30:00.000000,2025-10-17T11:50:00.000000,F,F
WF188,FDE,OSL,J,2025-10-17T11:35:00.000000,2025-10-17T12:40:00.000000,A,NA
WF908,HFT,MEH,J,2025-10-17T11:45:00.000000,2025-10-17T12:20:00.000000,NA,G
WF170,BGO,HOV,J,2025-10-17T11:50:00.000000,2025-10-17T12:40:00.000000,NA,B
WF155,OSL,SOG,J,2025-10-17T12:00:00.000000,2025-10-17T12:55:00.000000,NA,A
WF811,TOS,LKN,J,2025-10-17T12:00:00.000000,2025-10-17T13:00:00.000000,NA,E
WF955,BVG,VDS,J,2025-10-17T12:05:00.000000,2025-10-17T12:30:00.000000,F,G
WF508,BGO,MOL,J,2025-10-17T12:15:00.000000,2025-10-17T13:10:00.000000,NA,B
WF908,MEH,HVG,J,2025-10-17T12:35:00.000000,2025-10-17T12:55:00.000000,G,NA
DY426,OSL,MOL,J,2025-10-17T12:40:00.000000,2025-10-17T13:35:00.000000,NA,B
WF729,BOO,SSJ,J,2025-10-17T12:50:00.000000,2025-10-17T13:30:00.000000,NA,D
WF955,VDS,KKN,J,2025-10-17T12:50:00.000000,2025-10-17T13:05:00.000000,G,NA
WF769,BOO,MQN,J,2025-10-17T12:50:00.000000,2025-10-17T13:25:00.000000,NA,D
WF768,MQN,BOO,J,2025-10-17T12:55:00.000000,2025-10-17T13:25:00.000000,D,NA
WF170,HOV,OSL,J,2025-10-17T13:00:00.000000,2025-10-17T14:10:00.000000,B,NA
WF811,LKN,BOO,J,2025-10-17T13:15:00.000000,2025-10-17T13:40:00.000000,E,NA
WF156,SOG,OSL,J,2025-10-17T13:15:00.000000,2025-10-17T14:10:00.000000,A,NA
WF792,TRD,RVK,J,2025-10-17T13:15:00.000000,2025-10-17T13:50:00.000000,NA,C
WF171,OSL,HOV,J,2025-10-17T13:15:00.000000,2025-10-17T14:25:00.000000,NA,B
WF191,OSL,FDE,J,2025-10-17T13:25:00.000000,2025-10-17T14:30:00.000000,NA,A
WF509,MOL,BGO,J,2025-10-17T13:35:00.000000,2025-10-17T14:30:00.000000,B,NA
WF769,MQN,TRD,J,2025-10-17T13:40:00.000000,2025-10-17T14:45:00.000000,D,NA
WF729,SSJ,TRD,J,2025-10-17T13:50:00.000000,2025-10-17T14:45:00.000000,D,NA
DY427,MOL,OSL,J,2025-10-17T14:00:00.000000,2025-10-17T14:55:00.000000,B,NA
WF812,BOO,LKN,J,2025-10-17T14:05:00.000000,2025-10-17T14:35:00.000000,NA,E
WF832,BOO,SVJ,J,2025-10-17T14:05:00.000000,2025-10-17T14:35:00.000000,NA,E
DY430,OSL,MOL,J,2025-10-17T14:10:00.000000,2025-10-17T15:05:00.000000,NA,B
WF793,RVK,TRD,J,2025-10-17T14:10:00.000000,2025-10-17T14:45:00.000000,C,NA
WF148,OSL,SDN,J,2025-10-17T14:40:00.000000,2025-10-17T15:50:00.000000,NA,A
WF158,OSL,HOV,J,2025-10-17T14:40:00.000000,2025-10-17T15:50:00.000000,NA,B
WF172,HOV,OSL,J,2025-10-17T14:45:00.000000,2025-10-17T15:55:00.000000,B,NA
WF192,FDE,OSL,J,2025-10-17T14:50:00.000000,2025-10-17T15:55:00.000000,A,NA
WF813,LKN,BOO,J,2025-10-17T14:55:00.000000,2025-10-17T15:20:00.000000,E,NA
WF833,SVJ,BOO,J,2025-10-17T14:55:00.000000,2025-10-17T15:20:00.000000,E,NA
WF514,BGO,MOL,J,2025-10-17T15:00:00.000000,2025-10-17T15:55:00.000000,NA,B
WF772,TRD,MQN,J,2025-10-17T15:10:00.000000,2025-10-17T16:15:00.000000,NA,D
WF732,TRD,SSJ,J,2025-10-17T15:10:00.000000,2025-10-17T16:05:00.000000,NA,D
WF752,TRD,MJF,J,2025-10-17T15:15:00.000000,2025-10-17T16:05:00.000000,NA,D
DY431,MOL,OSL,J,2025-10-17T15:35:00.000000,2025-10-17T16:30:00.000000,B,NA
WF814,BOO,LKN,J,2025-10-17T15:45:00.000000,2025-10-17T16:15:00.000000,NA,E
WF794,TRD,OSY,J,2025-10-17T15:45:00.000000,2025-10-17T16:20:00.000000,NA,C
WF158,HOV,SOG,J,2025-10-17T16:05:00.000000,2025-10-17T16:35:00.000000,B,A
WF148,SDN,SOG,J,2025-10-17T16:05:00.000000,2025-10-17T16:35:00.000000,A,A
WF515,MOL,BGO,J,2025-10-17T16:20:00.000000,2025-10-17T17:15:00.000000,B,NA
WF732,SSJ,BOO,J,2025-10-17T16:20:00.000000,2025-10-17T16:55:00.000000,D,NA
WF752,MJF,BOO,J,2025-10-17T16:25:00.000000,2025-10-17T17:05:00.000000,D,NA
WF772,MQN,BOO,J,2025-10-17T16:30:00.000000,2025-10-17T17:00:00.000000,D,NA
WF958,KKN,VAW,J,2025-10-17T16:35:00.000000,2025-10-17T17:00:00.000000,NA,F
WF815,LKN,BOO,J,2025-10-17T16:35:00.000000,2025-10-17T17:00:00.000000,E,NA
WF795,OSY,TRD,J,2025-10-17T16:40:00.000000,2025-10-17T17:10:00.000000,C,NA
WF816,BOO,LKN,J,2025-10-17T16:40:00.000000,2025-10-17T17:10:00.000000,NA,E
WF936,HFT,VDS,J,2025-10-17T16:45:00.000000,2025-10-17T17:30:00.000000,NA,G
WF158,SOG,BGO,J,2025-10-17T16:50:00.000000,2025-10-17T17:30:00.000000,A,NA
WF148,SOG,OSL,J,2025-10-17T16:55:00.000000,2025-10-17T17:50:00.000000,A,NA
WF175,OSL,HOV,J,2025-10-17T17:05:00.000000,2025-10-17T18:15:00.000000,NA,B
WF195,OSL,FDE,J,2025-10-17T17:15:00.000000,2025-10-17T18:20:00.000000,NA,A
WF958,VAW,VDS,J,2025-10-17T17:15:00.000000,2025-10-17T17:35:00.000000,F,G
WF775,BOO,MQN,J,2025-10-17T17:25:00.000000,2025-10-17T18:00:00.000000,NA,D
WF816,LKN,TOS,J,2025-10-17T17:25:00.000000,2025-10-17T18:20:00.000000,E,NA
WF755,BOO,MJF,J,2025-10-17T17:30:00.000000,2025-10-17T18:15:00.000000,NA,D
WF735,BOO,SSJ,J,2025-10-17T17:35:00.000000,2025-10-17T18:15:00.000000,NA,D
WF966,TOS,SOJ,J,2025-10-17T17:45:00.000000,2025-10-17T18:10:00.000000,NA,C
DY436,OSL,MOL,J,2025-10-17T17:45:00.000000,2025-10-17T18:45:00.000000,NA,B
WF939,VDS,BJF,J,2025-10-17T18:00:00.000000,2025-10-17T18:20:00.000000,G,F
WF836,BOO,SVJ,J,2025-10-17T18:05:00.000000,2025-10-17T18:35:00.000000,NA,E
WF947,VDS,BVG,J,2025-10-17T18:05:00.000000,2025-10-17T18:30:00.000000,G,F
WF775,MQN,TRD,J,2025-10-17T18:15:00.000000,2025-10-17T19:20:00.000000,D,NA
WF896,BOO,LKN,J,2025-10-17T18:15:00.000000,2025-10-17T18:45:00.000000,NA,E
WF967,SOJ,TOS,J,2025-10-17T18:25:00.000000,2025-10-17T18:50:00.000000,C,NA
WF755,MJF,TRD,J,2025-10-17T18:30:00.000000,2025-10-17T19:25:00.000000,D,NA
WF159,BGO,SOG,J,2025-10-17T18:30:00.000000,2025-10-17T19:05:00.000000,NA,A
WF735,SSJ,TRD,J,2025-10-17T18:30:00.000000,2025-10-17T19:25:00.000000,D,NA
WF176,HOV,OSL,J,2025-10-17T18:35:00.000000,2025-10-17T19:45:00.000000,B,NA
WF516,BGO,MOL,J,2025-10-17T18:35:00.000000,2025-10-17T19:30:00.000000,NA,B
WF939,BJF,HFT,J,2025-10-17T18:35:00.000000,2025-10-17T19:25:00.000000,F,NA
WF196,FDE,OSL,J,2025-10-17T18:40:00.000000,2025-10-17T19:45:00.000000,A,NA
WF947,BVG,ALF,J,2025-10-17T18:45:00.000000,2025-10-17T19:30:00.000000,F,NA
WF978,HFT,HAA,J,2025-10-17T18:45:00.000000,2025-10-17T19:05:00.000000,NA,G
WF837,SVJ,BOO,J,2025-10-17T18:55:00.000000,2025-10-17T19:20:00.000000,E,NA
WF796,TRD,OSY,J,2025-10-17T19:00:00.000000,2025-10-17T19:35:00.000000,NA,C
WF896,LKN,RET,J,2025-10-17T19:00:00.000000,2025-10-17T19:25:00.000000,E,E
WF149,OSL,SOG,J,2025-10-17T19:05:00.000000,2025-10-17T20:00:00.000000,NA,A
WF978,HAA,TOS,J,2025-10-17T19:20:00.000000,2025-10-17T19:55:00.000000,G,NA
WF159,SOG,HOV,J,2025-10-17T19:20:00.000000,2025-10-17T19:55:00.000000,A,B
WF896,RET,BOO,J,2025-10-17T19:40:00.000000,2025-10-17T20:05:00.000000,E,NA
WF796,OSY,RVK,J,2025-10-17T19:50:00.000000,2025-10-17T20:10:00.000000,C,C
WF778,TRD,MQN,J,2025-10-17T19:55:00.000000,2025-10-17T21:00:00.000000,NA,D
WF758,TRD,MJF,J,2025-10-17T20:00:00.000000,2025-10-17T20:50:00.000000,NA,D
WF738,TRD,SSJ,J,2025-10-17T20:00:00.000000,2025-10-17T20:55:00.000000,NA,D
WF199,OSL,FDE,J,2025-10-17T20:15:00.000000,2025-10-17T21:20:00.000000,NA,A
WF179,OSL,HOV,J,2025-10-17T20:15:00.000000,2025-10-17T21:25:00.000000,NA,B
WF149,SOG,SDN,J,2025-10-17T20:20:00.000000,2025-10-17T20:50:00.000000,A,A
WF818,BOO,LKN,J,2025-10-17T20:55:00.000000,2025-10-17T21:25:00.000000,NA,E
WF938,HVG,MEH,J,2025-10-17T21:00:00.000000,2025-10-17T21:20:00.000000,NA,G
WF948,KKN,VDS,J,2025-10-17T21:00:00.000000,2025-10-17T21:15:00.000000,NA,G
WF938,MEH,VDS,J,2025-10-17T21:35:00.000000,2025-10-17T22:05:00.000000,G,G
WF819,LKN,BOO,J,2025-10-17T21:40:00.000000,2025-10-17T22:05:00.000000,E,NA
WF182,FDE,OSL,J,2025-10-18T05:10:00.000000,2025-10-18T06:15:00.000000,A,NA
WF142,SDN,SOG,J,2025-10-18T06:00:00.000000,2025-10-18T06:30:00.000000,A,A
DY421,MOL,OSL,J,2025-10-18T06:00:00.000000,2025-10-18T06:55:00.000000,B,NA
WF152,HOV,SOG,J,2025-10-18T06:00:00.000000,2025-10-18T06:30:00.000000,B,A
WF892,BOO,RET,J,2025-10-18T06:15:00.000000,2025-10-18T06:40:00.000000,NA,E
WF143,OSL,SDN,J,2025-10-18T06:45:00.000000,2025-10-18T07:55:00.000000,NA,A
WF142,SOG,OSL,J,2025-10-18T06:45:00.000000,2025-10-18T07:40:00.000000,A,NA
WF152,SOG,BGO,J,2025-10-18T06:50:00.000000,2025-10-18T07:25:00.000000,A,NA
WF892,RET,LKN,J,2025-10-18T06:55:00.000000,2025-10-18T07:20:00.000000,E,E
WF503,MOL,BGO,J,2025-10-18T07:00:00.000000,2025-10-18T07:55:00.000000,B,NA
WF892,LKN,BOO,J,2025-10-18T07:35:00.000000,2025-10-18T08:00:00.000000,E,NA
WF145,OSL,SOG,J,2025-10-18T08:10:00.000000,2025-10-18T09:05:00.000000,NA,A
WF141,SDN,OSL,J,2025-10-18T08:15:00.000000,2025-10-18T09:20:00.000000,A,NA
WF785,RVK,OSY,J,2025-10-18T08:20:00.000000,2025-10-18T08:40:00.000000,C,C
WF153,BGO,SOG,J,2025-10-18T08:35:00.000000,2025-10-18T09:10:00.000000,NA,A
WF721,SSJ,TRD,J,2025-10-18T08:50:00.000000,2025-10-18T09:45:00.000000,D,NA
WF743,MJF,TRD,J,2025-10-18T08:50:00.000000,2025-10-18T09:45:00.000000,D,NA
WF506,BGO,MOL,J,2025-10-18T08:55:00.000000,2025-10-18T09:50:00.000000,NA,B
WF824,BOO,SVJ,J,2025-10-18T08:55:00.000000,2025-10-18T09:25:00.000000,NA,E
WF785,OSY,TRD,J,2025-10-18T08:55:00.000000,2025-10-18T09:25:00.000000,C,NA
WF804,BOO,LKN,J,2025-10-18T08:55:00.000000,2025-10-18T09:25:00.000000,NA,E
WF973,VDS,TOS,J,2025-10-18T09:15:00.000000,2025-10-18T10:30:00.000000,G,NA
WF153,SOG,HOV,J,2025-10-18T09:25:00.000000,2025-10-18T10:00:00.000000,A,B
WF145,SOG,SDN,J,2025-10-18T09:25:00.000000,2025-10-18T09:55:00.000000,A,A
WF824,SVJ,TOS,J,2025-10-18T09:45:00.000000,2025-10-18T10:35:00.000000,E,NA
WF764,MQN,BOO,J,2025-10-18T09:45:00.000000,2025-10-18T10:15:00.000000,D,NA
WF805,LKN,BOO,J,2025-10-18T09:45:00.000000,2025-10-18T10:10:00.000000,E,NA
WF956,KKN,VDS,J,2025-10-18T09:55:00.000000,2025-10-18T10:10:00.000000,NA,G
WF507,MOL,BGO,J,2025-10-18T10:10:00.000000,2025-10-18T11:10:00.000000,B,NA
WF187,OSL,FDE,J,2025-10-18T10:10:00.000000,2025-10-18T11:15:00.000000,NA,A
WF145,SDN,OSL,J,2025-10-18T10:15:00.000000,2025-10-18T11:20:00.000000,A,NA
WF163,HOV,BGO,J,2025-10-18T10:20:00.000000,2025-10-18T11:15:00.000000,B,NA
WF153,HOV,OSL,J,2025-10-18T10:20:00.000000,2025-10-18T11:30:00.000000,B,NA
WF956,VDS,HFT,J,2025-10-18T10:30:00.000000,2025-10-18T11:20:00.000000,G,NA
WF826,BOO,SVJ,J,2025-10-18T10:45:00.000000,2025-10-18T11:15:00.000000,NA,E
WF726,TRD,SSJ,J,2025-10-18T10:45:00.000000,2025-10-18T11:40:00.000000,NA,D
WF767,BOO,MQN,J,2025-10-18T10:45:00.000000,2025-10-18T11:20:00.000000,NA,D
WF827,SVJ,BOO,J,2025-10-18T11:35:00.000000,2025-10-18T12:00:00.000000,E,NA
WF188,FDE,OSL,J,2025-10-18T11:35:00.000000,2025-10-18T12:40:00.000000,A,NA
WF767,MQN,TRD,J,2025-10-18T11:40:00.000000,2025-10-18T12:45:00.000000,D,NA
WF170,BGO,HOV,J,2025-10-18T11:50:00.000000,2025-10-18T12:40:00.000000,NA,B
WF726,SSJ,BOO,J,2025-10-18T11:55:00.000000,2025-10-18T12:30:00.000000,D,NA
WF508,BGO,MOL,J,2025-10-18T12:15:00.000000,2025-10-18T13:10:00.000000,NA,B
WF810,BOO,LKN,J,2025-10-18T12:25:00.000000,2025-10-18T12:55:00.000000,NA,E
WF170,HOV,OSL,J,2025-10-18T13:00:00.000000,2025-10-18T14:10:00.000000,B,NA
WF147,OSL,SOG,J,2025-10-18T13:15:00.000000,2025-10-18T14:10:00.000000,NA,A
WF811,LKN,BOO,J,2025-10-18T13:15:00.000000,2025-10-18T13:40:00.000000,E,NA
WF191,OSL,FDE,J,2025-10-18T13:25:00.000000,2025-10-18T14:30:00.000000,NA,A
WF509,MOL,BGO,J,2025-10-18T13:30:00.000000,2025-10-18T14:30:00.000000,B,NA
WF147,SOG,SDN,J,2025-10-18T14:25:00.000000,2025-10-18T14:55:00.000000,A,A
WF158,OSL,HOV,J,2025-10-18T14:40:00.000000,2025-10-18T15:50:00.000000,NA,B
WF934,ALF,VDS,J,2025-10-18T15:00:00.000000,2025-10-18T15:45:00.000000,NA,G
WF934,ALF,VDS,J,2025-10-18T15:00:00.000000,2025-10-18T15:45:00.000000,NA,G
WF147,SDN,OSL,J,2025-10-18T15:15:00.000000,2025-10-18T16:20:00.000000,A,NA
WF835,TOS,SVJ,J,2025-10-18T15:25:00.000000,2025-10-18T16:20:00.000000,NA,E
WF934,VDS,KKN,J,2025-10-18T16:05:00.000000,2025-10-18T16:20:00.000000,G,NA
WF934,VDS,KKN,J,2025-10-18T16:05:00.000000,2025-10-18T16:20:00.000000,G,NA
WF835,SVJ,BOO,J,2025-10-18T16:35:00.000000,2025-10-18T17:00:00.000000,E,NA
WF184,FDE,OSL,J,2025-10-19T07:20:00.000000,2025-10-19T08:25:00.000000,A,NA
WF151,HOV,OSL,J,2025-10-19T08:20:00.000000,2025-10-19T09:30:00.000000,B,NA
WF163,OSL,HOV,J,2025-10-19T08:50:00.000000,2025-10-19T10:00:00.000000,NA,B
DY424,OSL,MOL,J,2025-10-19T08:50:00.000000,2025-10-19T09:50:00.000000,NA,B
WF145,OSL,SDN,J,2025-10-19T08:55:00.000000,2025-10-19T10:05:00.000000,NA,A
WF804,BOO,LKN,J,2025-10-19T08:55:00.000000,2025-10-19T09:25:00.000000,NA,E
WF805,LKN,BOO,J,2025-10-19T09:45:00.000000,2025-10-19T10:10:00.000000,E,NA
WF167,OSL,HOV,J,2025-10-19T10:00:00.000000,2025-10-19T11:10:00.000000,NA,B
WF187,OSL,FDE,J,2025-10-19T10:10:00.000000,2025-10-19T11:15:00.000000,NA,A
DY425,MOL,OSL,J,2025-10-19T10:15:00.000000,2025-10-19T11:10:00.000000,B,NA
WF954,VDS,VAW,J,2025-10-19T10:20:00.000000,2025-10-19T10:40:00.000000,G,F
WF163,HOV,BGO,J,2025-10-19T10:20:00.000000,2025-10-19T11:15:00.000000,B,NA
WF146,SDN,OSL,J,2025-10-19T10:25:00.000000,2025-10-19T11:30:00.000000,A,NA
WF746,TRD,MJF,J,2025-10-19T10:40:00.000000,2025-10-19T11:30:00.000000,NA,D
WF826,BOO,SVJ,J,2025-10-19T10:45:00.000000,2025-10-19T11:15:00.000000,NA,E
WF808,BOO,LKN,J,2025-10-19T10:45:00.000000,2025-10-19T11:15:00.000000,NA,E
WF955,VAW,BJF,J,2025-10-19T10:55:00.000000,2025-10-19T11:15:00.000000,F,F
WF786,TRD,RVK,J,2025-10-19T11:00:00.000000,2025-10-19T11:35:00.000000,NA,C
WF964,TOS,SOJ,J,2025-10-19T11:00:00.000000,2025-10-19T11:25:00.000000,NA,C
WF955,BJF,BVG,J,2025-10-19T11:30:00.000000,2025-10-19T11:50:00.000000,F,F
WF168,HOV,OSL,J,2025-10-19T11:30:00.000000,2025-10-19T12:40:00.000000,B,NA
WF768,TRD,MQN,J,2025-10-19T11:30:00.000000,2025-10-19T12:35:00.000000,NA,D
WF188,FDE,OSL,J,2025-10-19T11:35:00.000000,2025-10-19T12:40:00.000000,A,NA
WF809,LKN,BOO,J,2025-10-19T11:35:00.000000,2025-10-19T12:00:00.000000,E,NA
WF827,SVJ,BOO,J,2025-10-19T11:35:00.000000,2025-10-19T12:00:00.000000,E,NA
WF965,SOJ,TOS,J,2025-10-19T11:40:00.000000,2025-10-19T12:05:00.000000,C,NA
WF746,MJF,BOO,J,2025-10-19T11:45:00.000000,2025-10-19T12:25:00.000000,D,NA
WF170,BGO,HOV,J,2025-10-19T11:50:00.000000,2025-10-19T12:40:00.000000,NA,B
WF787,RVK,TRD,J,2025-10-19T11:55:00.000000,2025-10-19T12:30:00.000000,C,NA
WF911,HVG,MEH,J,2025-10-19T11:55:00.000000,2025-10-19T12:15:00.000000,NA,G
WF811,TOS,LKN,J,2025-10-19T12:00:00.000000,2025-10-19T13:00:00.000000,NA,E
WF155,OSL,SOG,J,2025-10-19T12:00:00.000000,2025-10-19T12:55:00.000000,NA,A
WF955,BVG,VDS,J,2025-10-19T12:05:00.000000,2025-10-19T12:30:00.000000,F,G
WF508,BGO,MOL,J,2025-10-19T12:15:00.000000,2025-10-19T13:10:00.000000,NA,B
WF911,MEH,HFT,J,2025-10-19T12:30:00.000000,2025-10-19T13:05:00.000000,G,NA
WF955,VDS,KKN,J,2025-10-19T12:50:00.000000,2025-10-19T13:05:00.000000,G,NA
WF749,BOO,MJF,J,2025-10-19T12:50:00.000000,2025-10-19T13:35:00.000000,NA,D
WF769,BOO,MQN,J,2025-10-19T12:50:00.000000,2025-10-19T13:25:00.000000,NA,D
WF729,BOO,SSJ,J,2025-10-19T12:50:00.000000,2025-10-19T13:30:00.000000,NA,D
WF768,MQN,BOO,J,2025-10-19T12:55:00.000000,2025-10-19T13:25:00.000000,D,NA
WF170,HOV,OSL,J,2025-10-19T13:00:00.000000,2025-10-19T14:10:00.000000,B,NA
WF792,TRD,RVK,J,2025-10-19T13:15:00.000000,2025-10-19T13:50:00.000000,NA,C
WF171,OSL,HOV,J,2025-10-19T13:15:00.000000,2025-10-19T14:25:00.000000,NA,B
WF811,LKN,BOO,J,2025-10-19T13:15:00.000000,2025-10-19T13:40:00.000000,E,NA
WF156,SOG,OSL,J,2025-10-19T13:15:00.000000,2025-10-19T14:10:00.000000,A,NA
WF191,OSL,FDE,J,2025-10-19T13:25:00.000000,2025-10-19T14:30:00.000000,NA,A
WF509,MOL,BGO,J,2025-10-19T13:35:00.000000,2025-10-19T14:30:00.000000,B,NA
WF769,MQN,TRD,J,2025-10-19T13:40:00.000000,2025-10-19T14:45:00.000000,D,NA
WF749,MJF,TRD,J,2025-10-19T13:50:00.000000,2025-10-19T14:45:00.000000,D,NA
WF729,SSJ,TRD,J,2025-10-19T13:50:00.000000,2025-10-19T14:45:00.000000,D,NA
WF812,BOO,LKN,J,2025-10-19T14:05:00.000000,2025-10-19T14:35:00.000000,NA,E
WF832,BOO,SVJ,J,2025-10-19T14:05:00.000000,2025-10-19T14:35:00.000000,NA,E
WF793,RVK,TRD,J,2025-10-19T14:10:00.000000,2025-10-19T14:45:00.000000,C,NA
DY426,OSL,MOL,J,2025-10-19T14:30:00.000000,2025-10-19T15:25:00.000000,NA,B
WF158,OSL,HOV,J,2025-10-19T14:40:00.000000,2025-10-19T15:50:00.000000,NA,B
WF148,OSL,SDN,J,2025-10-19T14:40:00.000000,2025-10-19T15:50:00.000000,NA,A
WF172,HOV,OSL,J,2025-10-19T14:45:00.000000,2025-10-19T15:55:00.000000,B,NA
WF192,FDE,OSL,J,2025-10-19T14:50:00.000000,2025-10-19T15:55:00.000000,A,NA
WF813,LKN,BOO,J,2025-10-19T14:55:00.000000,2025-10-19T15:20:00.000000,E,NA
WF833,SVJ,BOO,J,2025-10-19T14:55:00.000000,2025-10-19T15:20:00.000000,E,NA
WF514,BGO,MOL,J,2025-10-19T15:00:00.000000,2025-10-19T15:55:00.000000,NA,B
WF772,TRD,MQN,J,2025-10-19T15:10:00.000000,2025-10-19T16:15:00.000000,NA,D
WF732,TRD,SSJ,J,2025-10-19T15:10:00.000000,2025-10-19T16:05:00.000000,NA,D
WF752,TRD,MJF,J,2025-10-19T15:15:00.000000,2025-10-19T16:05:00.000000,NA,D
WF834,BOO,SVJ,J,2025-10-19T15:45:00.000000,2025-10-19T16:15:00.000000,NA,E
WF814,BOO,LKN,J,2025-10-19T15:45:00.000000,2025-10-19T16:15:00.000000,NA,E
WF794,TRD,OSY,J,2025-10-19T15:45:00.000000,2025-10-19T16:20:00.000000,NA,C
DY427,MOL,OSL,J,2025-10-19T15:50:00.000000,2025-10-19T16:45:00.000000,B,NA
WF158,HOV,SOG,J,2025-10-19T16:05:00.000000,2025-10-19T16:35:00.000000,B,A
WF148,SDN,SOG,J,2025-10-19T16:05:00.000000,2025-10-19T16:35:00.000000,A,A
WF515,MOL,BGO,J,2025-10-19T16:20:00.000000,2025-10-19T17:15:00.000000,B,NA
WF732,SSJ,BOO,J,2025-10-19T16:20:00.000000,2025-10-19T16:55:00.000000,D,NA
WF752,MJF,BOO,J,2025-10-19T16:25:00.000000,2025-10-19T17:05:00.000000,D,NA
WF772,MQN,BOO,J,2025-10-19T16:30:00.000000,2025-10-19T17:00:00.000000,D,NA
WF815,LKN,BOO,J,2025-10-19T16:35:00.000000,2025-10-19T17:00:00.000000,E,NA
WF835,SVJ,BOO,J,2025-10-19T16:35:00.000000,2025-10-19T17:00:00.000000,E,NA
WF958,KKN,VAW,J,2025-10-19T16:35:00.000000,2025-10-19T17:00:00.000000,NA,F
WF795,OSY,TRD,J,2025-10-19T16:40:00.000000,2025-10-19T17:10:00.000000,C,NA
WF816,BOO,LKN,J,2025-10-19T16:40:00.000000,2025-10-19T17:10:00.000000,NA,E
WF936,HFT,VDS,J,2025-10-19T16:45:00.000000,2025-10-19T17:30:00.000000,NA,G
WF158,SOG,BGO,J,2025-10-19T16:50:00.000000,2025-10-19T17:25:00.000000,A,NA
