flight_id,dep_airport,arr_airport,service_type,std,sta,dep_airport_group,arr_airport_group
DY430,OSL,MOL,J,2025-10-14 14:10:00.000000,2025-10-14 15:05:00.000000,NA,B
WF793,RVK,TRD,J,2025-10-14 14:10:00.000000,2025-10-14 14:45:00.000000,C,NA
WF158,OSL,HOV,J,2025-10-14 14:40:00.000000,2025-10-14 15:50:00.000000,NA,B
WF148,OSL,SDN,J,2025-10-14 14:40:00.000000,2025-10-14 15:50:00.000000,NA,A
WF172,HOV,OSL,J,2025-10-14 14:45:00.000000,2025-10-14 15:55:00.000000,B,NA
WF192,FDE,OSL,J,2025-10-14 14:50:00.000000,2025-10-14 15:55:00.000000,A,NA
WF813,LKN,BOO,J,2025-10-14 14:55:00.000000,2025-10-14 15:20:00.000000,E,NA
WF833,SVJ,BOO,J,2025-10-14 14:55:00.000000,2025-10-14 15:20:00.000000,E,NA
WF514,BGO,MOL,J,2025-10-14 15:00:00.000000,2025-10-14 15:55:00.000000,NA,B
WF772,TRD,MQN,J,2025-10-14 15:10:00.000000,2025-10-14 16:15:00.000000,NA,D
WF732,TRD,SSJ,J,2025-10-14 15:10:00.000000,2025-10-14 16:05:00.000000,NA,D
WF752,TRD,MJF,J,2025-10-14 15:15:00.000000,2025-10-14 16:05:00.000000,NA,D
DY431,MOL,OSL,J,2025-10-14 15:35:00.000000,2025-10-14 16:30:00.000000,B,NA
WF794,TRD,OSY,J,2025-10-14 15:45:00.000000,2025-10-14 16:20:00.000000,NA,C
WF814,BOO,LKN,J,2025-10-14 15:45:00.000000,2025-10-14 16:15:00.000000,NA,E
WF158,HOV,SOG,J,2025-10-14 16:05:00.000000,2025-10-14 16:35:00.000000,B,A
WF148,SDN,SOG,J,2025-10-14 16:05:00.000000,2025-10-14 16:35:00.000000,A,A
DX524,OSL,RRS,J,2025-10-14 16:10:00.000000,2025-10-14 17:00:00.000000,NA,B
WF732,SSJ,BOO,J,2025-10-14 16:20:00.000000,2025-10-14 16:55:00.000000,D,NA
WF515,MOL,BGO,J,2025-10-14 16:20:00.000000,2025-10-14 17:15:00.000000,B,NA
WF752,MJF,BOO,J,2025-10-14 16:25:00.000000,2025-10-14 17:05:00.000000,D,NA
WF772,MQN,BOO,J,2025-10-14 16:30:00.000000,2025-10-14 17:00:00.000000,D,NA
WF958,KKN,VAW,J,2025-10-14 16:35:00.000000,2025-10-14 17:00:00.000000,NA,F
WF815,LKN,BOO,J,2025-10-14 16:35:00.000000,2025-10-14 17:00:00.000000,E,NA
WF816,BOO,LKN,J,2025-10-14 16:40:00.000000,2025-10-14 17:10:00.000000,NA,E
WF795,OSY,TRD,J,2025-10-14 16:40:00.000000,2025-10-14 17:10:00.000000,C,NA
WF936,HFT,VDS,J,2025-10-14 16:45:00.000000,2025-10-14 17:30:00.000000,NA,G
WF158,SOG,BGO,J,2025-10-14 16:50:00.000000,2025-10-14 17:30:00.000000,A,NA
WF148,SOG,OSL,J,2025-10-14 16:55:00.000000,2025-10-14 17:50:00.000000,A,NA
WF175,OSL,HOV,J,2025-10-14 17:05:00.000000,2025-10-14 18:15:00.000000,NA,B
WF195,OSL,FDE,J,2025-10-14 17:15:00.000000,2025-10-14 18:20:00.000000,NA,A
WF958,VAW,VDS,J,2025-10-14 17:15:00.000000,2025-10-14 17:35:00.000000,F,G
WF816,LKN,TOS,J,2025-10-14 17:25:00.000000,2025-10-14 18:20:00.000000,E,NA
WF775,BOO,MQN,J,2025-10-14 17:25:00.000000,2025-10-14 18:00:00.000000,NA,D
WF755,BOO,MJF,J,2025-10-14 17:30:00.000000,2025-10-14 18:15:00.000000,NA,D
WF735,BOO,SSJ,J,2025-10-14 17:35:00.000000,2025-10-14 18:15:00.000000,NA,D
WF966,TOS,SOJ,J,2025-10-14 17:45:00.000000,2025-10-14 18:10:00.000000,NA,C
DY436,OSL,MOL,J,2025-10-14 17:55:00.000000,2025-10-14 18:55:00.000000,NA,B
WF939,VDS,BJF,J,2025-10-14 18:00:00.000000,2025-10-14 18:20:00.000000,G,F
WF836,BOO,SVJ,J,2025-10-14 18:05:00.000000,2025-10-14 18:35:00.000000,NA,E
WF947,VDS,BVG,J,2025-10-14 18:05:00.000000,2025-10-14 18:30:00.000000,G,F
WF896,BOO,LKN,J,2025-10-14 18:15:00.000000,2025-10-14 18:45:00.000000,NA,E
WF775,MQN,TRD,J,2025-10-14 18:15:00.000000,2025-10-14 19:20:00.000000,D,NA
WF967,SOJ,TOS,J,2025-10-14 18:25:00.000000,2025-10-14 18:50:00.000000,C,NA
WF755,MJF,TRD,J,2025-10-14 18:30:00.000000,2025-10-14 19:25:00.000000,D,NA
WF735,SSJ,TRD,J,2025-10-14 18:30:00.000000,2025-10-14 19:25:00.000000,D,NA
WF159,BGO,SOG,J,2025-10-14 18:30:00.000000,2025-10-14 19:05:00.000000,NA,A
WF939,BJF,HFT,J,2025-10-14 18:35:00.000000,2025-10-14 19:25:00.000000,F,NA
WF176,HOV,OSL,J,2025-10-14 18:35:00.000000,2025-10-14 19:45:00.000000,B,NA
WF516,BGO,MOL,J,2025-10-14 18:35:00.000000,2025-10-14 19:30:00.000000,NA,B
WF196,FDE,OSL,J,2025-10-14 18:40:00.000000,2025-10-14 19:45:00.000000,A,NA
WF978,HFT,HAA,J,2025-10-14 18:45:00.000000,2025-10-14 19:05:00.000000,NA,G
WF947,BVG,ALF,J,2025-10-14 18:45:00.000000,2025-10-14 19:30:00.000000,F,NA
WF837,SVJ,BOO,J,2025-10-14 18:55:00.000000,2025-10-14 19:20:00.000000,E,NA
WF896,LKN,RET,J,2025-10-14 19:00:00.000000,2025-10-14 19:25:00.000000,E,E
WF796,TRD,OSY,J,2025-10-14 19:00:00.000000,2025-10-14 19:35:00.000000,NA,C
WF149,OSL,SOG,J,2025-10-14 19:05:00.000000,2025-10-14 20:00:00.000000,NA,A
WF159,SOG,HOV,J,2025-10-14 19:20:00.000000,2025-10-14 19:55:00.000000,A,B
WF978,HAA,TOS,J,2025-10-14 19:20:00.000000,2025-10-14 19:55:00.000000,G,NA
WF896,RET,BOO,J,2025-10-14 19:40:00.000000,2025-10-14 20:05:00.000000,E,NA
WF796,OSY,RVK,J,2025-10-14 19:50:00.000000,2025-10-14 20:10:00.000000,C,C
WF778,TRD,MQN,J,2025-10-14 19:55:00.000000,2025-10-14 21:00:00.000000,NA,D
WF758,TRD,MJF,J,2025-10-14 20:00:00.000000,2025-10-14 20:50:00.000000,NA,D
WF738,TRD,SSJ,J,2025-10-14 20:00:00.000000,2025-10-14 20:55:00.000000,NA,D
WF199,OSL,FDE,J,2025-10-14 20:15:00.000000,2025-10-14 21:20:00.000000,NA,A
WF179,OSL,HOV,J,2025-10-14 20:15:00.000000,2025-10-14 21:25:00.000000,NA,B
WF149,SOG,SDN,J,2025-10-14 20:20:00.000000,2025-10-14 20:50:00.000000,A,A
WF818,BOO,LKN,J,2025-10-14 20:55:00.000000,2025-10-14 21:25:00.000000,NA,E
WF948,KKN,VDS,J,2025-10-14 21:00:00.000000,2025-10-14 21:15:00.000000,NA,G
WF938,HVG,MEH,J,2025-10-14 21:00:00.000000,2025-10-14 21:20:00.000000,NA,G
WF938,MEH,VDS,J,2025-10-14 21:35:00.000000,2025-10-14 22:05:00.000000,G,G
WF819,LKN,BOO,J,2025-10-14 21:40:00.000000,2025-10-14 22:05:00.000000,E,NA
WF931,VDS,MEH,J,2025-10-15 03:00:00.000000,2025-10-15 03:35:00.000000,G,G
WF800,BOO,LKN,J,2025-10-15 03:05:00.000000,2025-10-15 03:35:00.000000,NA,E
WF941,VDS,KKN,J,2025-10-15 03:15:00.000000,2025-10-15 03:30:00.000000,G,NA
WF801,LKN,BOO,J,2025-10-15 03:50:00.000000,2025-10-15 04:15:00.000000,E,NA
WF931,MEH,HVG,J,2025-10-15 03:50:00.000000,2025-10-15 04:10:00.000000,G,NA
WF150,HOV,SOG,J,2025-10-15 03:55:00.000000,2025-10-15 04:25:00.000000,B,A
WF140,SDN,SOG,J,2025-10-15 04:00:00.000000,2025-10-15 04:30:00.000000,A,A
WF960,TOS,SOJ,J,2025-10-15 04:00:00.000000,2025-10-15 04:25:00.000000,NA,C
WF180,FDE,OSL,J,2025-10-15 04:05:00.000000,2025-10-15 05:10:00.000000,A,NA
WF160,HOV,OSL,J,2025-10-15 04:05:00.000000,2025-10-15 05:15:00.000000,B,NA
WF501,MOL,BGO,J,2025-10-15 04:15:00.000000,2025-10-15 05:10:00.000000,B,NA
WF781,RVK,OSY,J,2025-10-15 04:25:00.000000,2025-10-15 04:45:00.000000,C,C
WF761,MQN,TRD,J,2025-10-15 04:25:00.000000,2025-10-15 05:30:00.000000,D,NA
WF741,MJF,TRD,J,2025-10-15 04:30:00.000000,2025-10-15 05:25:00.000000,D,NA
WF150,SOG,BGO,J,2025-10-15 04:45:00.000000,2025-10-15 05:20:00.000000,A,NA
WF802,BOO,LKN,J,2025-10-15 04:45:00.000000,2025-10-15 05:15:00.000000,NA,E
WF140,SOG,OSL,J,2025-10-15 04:45:00.000000,2025-10-15 05:40:00.000000,A,NA
WF721,SSJ,TRD,J,2025-10-15 04:45:00.000000,2025-10-15 05:40:00.000000,D,NA
DX521,RRS,OSL,J,2025-10-15 04:45:00.000000,2025-10-15 05:40:00.000000,B,NA
WF820,BOO,SVJ,J,2025-10-15 04:45:00.000000,2025-10-15 05:15:00.000000,NA,E
DY421,MOL,OSL,J,2025-10-15 04:45:00.000000,2025-10-15 05:40:00.000000,B,NA
WF961,SOJ,TOS,J,2025-10-15 04:45:00.000000,2025-10-15 05:10:00.000000,C,NA
WF781,OSY,TRD,J,2025-10-15 05:00:00.000000,2025-10-15 05:30:00.000000,C,NA
WF942,ALF,BVG,J,2025-10-15 05:05:00.000000,2025-10-15 05:50:00.000000,NA,F
WF930,HFT,BJF,J,2025-10-15 05:10:00.000000,2025-10-15 05:55:00.000000,NA,F
WF821,SVJ,BOO,J,2025-10-15 05:30:00.000000,2025-10-15 05:55:00.000000,E,NA
WF803,LKN,BOO,J,2025-10-15 05:30:00.000000,2025-10-15 05:55:00.000000,E,NA
WF502,BGO,MOL,J,2025-10-15 05:40:00.000000,2025-10-15 06:35:00.000000,NA,B
WF974,TOS,HAA,J,2025-10-15 05:40:00.000000,2025-10-15 06:15:00.000000,NA,G
WF181,OSL,FDE,J,2025-10-15 05:45:00.000000,2025-10-15 06:50:00.000000,NA,A
WF161,OSL,HOV,J,2025-10-15 05:45:00.000000,2025-10-15 06:55:00.000000,NA,B
WF742,TRD,MJF,J,2025-10-15 06:05:00.000000,2025-10-15 06:55:00.000000,NA,D
WF762,TRD,MQN,J,2025-10-15 06:05:00.000000,2025-10-15 07:10:00.000000,NA,D
WF942,BVG,VDS,J,2025-10-15 06:05:00.000000,2025-10-15 06:30:00.000000,F,G
WF930,BJF,VDS,J,2025-10-15 06:10:00.000000,2025-10-15 06:30:00.000000,F,G
WF722,TRD,SSJ,J,2025-10-15 06:10:00.000000,2025-10-15 07:05:00.000000,NA,D
WF141,OSL,SOG,J,2025-10-15 06:10:00.000000,2025-10-15 07:05:00.000000,NA,A
WF892,BOO,RET,J,2025-10-15 06:15:00.000000,2025-10-15 06:40:00.000000,NA,E
DY422,OSL,MOL,J,2025-10-15 06:20:00.000000,2025-10-15 07:20:00.000000,NA,B
WF974,HAA,HFT,J,2025-10-15 06:30:00.000000,2025-10-15 06:50:00.000000,G,NA
WF151,BGO,SOG,J,2025-10-15 06:35:00.000000,2025-10-15 07:10:00.000000,NA,A
WF782,TRD,RVK,J,2025-10-15 06:35:00.000000,2025-10-15 07:10:00.000000,NA,C
WF933,VDS,HFT,J,2025-10-15 06:50:00.000000,2025-10-15 07:40:00.000000,G,NA
WF953,VDS,VAW,J,2025-10-15 06:55:00.000000,2025-10-15 07:15:00.000000,G,F
WF892,RET,LKN,J,2025-10-15 06:55:00.000000,2025-10-15 07:20:00.000000,E,E
WF503,MOL,BGO,J,2025-10-15 07:00:00.000000,2025-10-15 07:55:00.000000,B,NA
WF742,MJF,BOO,J,2025-10-15 07:10:00.000000,2025-10-15 07:50:00.000000,D,NA
WF162,HOV,OSL,J,2025-10-15 07:15:00.000000,2025-10-15 08:25:00.000000,B,NA
WF722,SSJ,BOO,J,2025-10-15 07:20:00.000000,2025-10-15 07:55:00.000000,D,NA
DX522,OSL,RRS,J,2025-10-15 07:20:00.000000,2025-10-15 08:10:00.000000,NA,B
WF184,FDE,OSL,J,2025-10-15 07:20:00.000000,2025-10-15 08:25:00.000000,A,NA
WF141,SOG,SDN,J,2025-10-15 07:25:00.000000,2025-10-15 07:55:00.000000,A,A
WF762,MQN,BOO,J,2025-10-15 07:25:00.000000,2025-10-15 07:55:00.000000,D,NA
WF151,SOG,HOV,J,2025-10-15 07:25:00.000000,2025-10-15 08:00:00.000000,A,B
WF953,VAW,KKN,J,2025-10-15 07:30:00.000000,2025-10-15 07:55:00.000000,F,NA
WF783,RVK,TRD,J,2025-10-15 07:30:00.000000,2025-10-15 08:05:00.000000,C,NA
WF892,LKN,BOO,J,2025-10-15 07:35:00.000000,2025-10-15 08:00:00.000000,E,NA
DY423,MOL,OSL,J,2025-10-15 07:45:00.000000,2025-10-15 08:40:00.000000,B,NA
WF141,SDN,OSL,J,2025-10-15 08:15:00.000000,2025-10-15 09:20:00.000000,A,NA
WF151,HOV,OSL,J,2025-10-15 08:20:00.000000,2025-10-15 09:30:00.000000,B,NA
WF163,OSL,HOV,J,2025-10-15 08:50:00.000000,2025-10-15 10:00:00.000000,NA,B
WF745,BOO,MJF,J,2025-10-15 08:55:00.000000,2025-10-15 09:40:00.000000,NA,D
WF145,OSL,SDN,J,2025-10-15 08:55:00.000000,2025-10-15 10:05:00.000000,NA,A
WF804,BOO,LKN,J,2025-10-15 08:55:00.000000,2025-10-15 09:25:00.000000,NA,E
WF765,BOO,MQN,J,2025-10-15 08:55:00.000000,2025-10-15 09:30:00.000000,NA,D
WF824,BOO,SVJ,J,2025-10-15 08:55:00.000000,2025-10-15 09:25:00.000000,NA,E
WF805,LKN,BOO,J,2025-10-15 09:45:00.000000,2025-10-15 10:10:00.000000,E,NA
WF825,SVJ,BOO,J,2025-10-15 09:45:00.000000,2025-10-15 10:10:00.000000,E,NA
WF954,KKN,VDS,J,2025-10-15 09:45:00.000000,2025-10-15 10:00:00.000000,NA,G
WF765,MQN,TRD,J,2025-10-15 09:50:00.000000,2025-10-15 10:55:00.000000,D,NA
WF745,MJF,TRD,J,2025-10-15 10:00:00.000000,2025-10-15 10:55:00.000000,D,NA
WF187,OSL,FDE,J,2025-10-15 10:10:00.000000,2025-10-15 11:15:00.000000,NA,A
WF163,HOV,BGO,J,2025-10-15 10:20:00.000000,2025-10-15 11:15:00.000000,B,NA
WF954,VDS,VAW,J,2025-10-15 10:20:00.000000,2025-10-15 10:40:00.000000,G,F
WF146,SDN,OSL,J,2025-10-15 10:25:00.000000,2025-10-15 11:30:00.000000,A,NA
WF955,VAW,BJF,J,2025-10-15 10:55:00.000000,2025-10-15 11:15:00.000000,F,F
WF955,BJF,BVG,J,2025-10-15 11:30:00.000000,2025-10-15 11:50:00.000000,F,F
WF768,TRD,MQN,J,2025-10-15 11:30:00.000000,2025-10-15 12:35:00.000000,NA,D
WF188,FDE,OSL,J,2025-10-15 11:35:00.000000,2025-10-15 12:40:00.000000,A,NA
WF908,HFT,MEH,J,2025-10-15 11:45:00.000000,2025-10-15 12:20:00.000000,NA,G
WF170,BGO,HOV,J,2025-10-15 11:50:00.000000,2025-10-15 12:40:00.000000,NA,B
WF811,TOS,LKN,J,2025-10-15 12:00:00.000000,2025-10-15 13:00:00.000000,NA,E
WF155,OSL,SOG,J,2025-10-15 12:00:00.000000,2025-10-15 12:55:00.000000,NA,A
WF955,BVG,VDS,J,2025-10-15 12:05:00.000000,2025-10-15 12:30:00.000000,F,G
WF508,BGO,MOL,J,2025-10-15 12:15:00.000000,2025-10-15 13:10:00.000000,NA,B
WF908,MEH,HVG,J,2025-10-15 12:35:00.000000,2025-10-15 12:55:00.000000,G,NA
WF769,BOO,MQN,J,2025-10-15 12:50:00.000000,2025-10-15 13:25:00.000000,NA,D
WF955,VDS,KKN,J,2025-10-15 12:50:00.000000,2025-10-15 13:05:00.000000,G,NA
WF729,BOO,SSJ,J,2025-10-15 12:50:00.000000,2025-10-15 13:30:00.000000,NA,D
WF768,MQN,BOO,J,2025-10-15 12:55:00.000000,2025-10-15 13:25:00.000000,D,NA
WF170,HOV,OSL,J,2025-10-15 13:00:00.000000,2025-10-15 14:10:00.000000,B,NA
WF792,TRD,RVK,J,2025-10-15 13:15:00.000000,2025-10-15 13:50:00.000000,NA,C
WF171,OSL,HOV,J,2025-10-15 13:15:00.000000,2025-10-15 14:25:00.000000,NA,B
WF156,SOG,OSL,J,2025-10-15 13:15:00.000000,2025-10-15 14:10:00.000000,A,NA
WF811,LKN,BOO,J,2025-10-15 13:15:00.000000,2025-10-15 13:40:00.000000,E,NA
WF191,OSL,FDE,J,2025-10-15 13:25:00.000000,2025-10-15 14:30:00.000000,NA,A
WF509,MOL,BGO,J,2025-10-15 13:35:00.000000,2025-10-15 14:30:00.000000,B,NA
WF769,MQN,TRD,J,2025-10-15 13:40:00.000000,2025-10-15 14:45:00.000000,D,NA
WF729,SSJ,TRD,J,2025-10-15 13:50:00.000000,2025-10-15 14:45:00.000000,D,NA
WF812,BOO,LKN,J,2025-10-15 14:05:00.000000,2025-10-15 14:35:00.000000,NA,E
DX523,RRS,OSL,J,2025-10-15 14:05:00.000000,2025-10-15 15:00:00.000000,B,NA
WF832,BOO,SVJ,J,2025-10-15 14:05:00.000000,2025-10-15 14:35:00.000000,NA,E
DY430,OSL,MOL,J,2025-10-15 14:10:00.000000,2025-10-15 15:05:00.000000,NA,B
WF793,RVK,TRD,J,2025-10-15 14:10:00.000000,2025-10-15 14:45:00.000000,C,NA
WF158,OSL,HOV,J,2025-10-15 14:40:00.000000,2025-10-15 15:50:00.000000,NA,B
WF148,OSL,SDN,J,2025-10-15 14:40:00.000000,2025-10-15 15:50:00.000000,NA,A
WF172,HOV,OSL,J,2025-10-15 14:45:00.000000,2025-10-15 15:55:00.000000,B,NA
WF192,FDE,OSL,J,2025-10-15 14:50:00.000000,2025-10-15 15:55:00.000000,A,NA
WF813,LKN,BOO,J,2025-10-15 14:55:00.000000,2025-10-15 15:20:00.000000,E,NA
WF833,SVJ,BOO,J,2025-10-15 14:55:00.000000,2025-10-15 15:20:00.000000,E,NA
WF514,BGO,MOL,J,2025-10-15 15:00:00.000000,2025-10-15 15:55:00.000000,NA,B
WF732,TRD,SSJ,J,2025-10-15 15:10:00.000000,2025-10-15 16:05:00.000000,NA,D
WF772,TRD,MQN,J,2025-10-15 15:10:00.000000,2025-10-15 16:15:00.000000,NA,D
WF752,TRD,MJF,J,2025-10-15 15:15:00.000000,2025-10-15 16:05:00.000000,NA,D
DY431,MOL,OSL,J,2025-10-15 15:35:00.000000,2025-10-15 16:30:00.000000,B,NA
WF794,TRD,OSY,J,2025-10-15 15:45:00.000000,2025-10-15 16:20:00.000000,NA,C
WF814,BOO,LKN,J,2025-10-15 15:45:00.000000,2025-10-15 16:15:00.000000,NA,E
WF158,HOV,SOG,J,2025-10-15 16:05:00.000000,2025-10-15 16:35:00.000000,B,A
WF148,SDN,SOG,J,2025-10-15 16:05:00.000000,2025-10-15 16:35:00.000000,A,A
DX524,OSL,RRS,J,2025-10-15 16:10:00.000000,2025-10-15 17:00:00.000000,NA,B
WF732,SSJ,BOO,J,2025-10-15 16:20:00.000000,2025-10-15 16:55:00.000000,D,NA
WF515,MOL,BGO,J,2025-10-15 16:20:00.000000,2025-10-15 17:15:00.000000,B,NA
WF752,MJF,BOO,J,2025-10-15 16:25:00.000000,2025-10-15 17:05:00.000000,D,NA
WF772,MQN,BOO,J,2025-10-15 16:30:00.000000,2025-10-15 17:00:00.000000,D,NA
WF958,KKN,VAW,J,2025-10-15 16:35:00.000000,2025-10-15 17:00:00.000000,NA,F
WF815,LKN,BOO,J,2025-10-15 16:35:00.000000,2025-10-15 17:00:00.000000,E,NA
WF816,BOO,LKN,J,2025-10-15 16:40:00.000000,2025-10-15 17:10:00.000000,NA,E
WF795,OSY,TRD,J,2025-10-15 16:40:00.000000,2025-10-15 17:10:00.000000,C,NA
WF936,HFT,VDS,J,2025-10-15 16:45:00.000000,2025-10-15 17:30:00.000000,NA,G
WF158,SOG,BGO,J,2025-10-15 16:50:00.000000,2025-10-15 17:30:00.000000,A,NA
WF148,SOG,OSL,J,2025-10-15 16:55:00.000000,2025-10-15 17:50:00.000000,A,NA
WF175,OSL,HOV,J,2025-10-15 17:05:00.000000,2025-10-15 18:15:00.000000,NA,B
WF195,OSL,FDE,J,2025-10-15 17:15:00.000000,2025-10-15 18:20:00.000000,NA,A
WF958,VAW,VDS,J,2025-10-15 17:15:00.000000,2025-10-15 17:35:00.000000,F,G
WF816,LKN,TOS,J,2025-10-15 17:25:00.000000,2025-10-15 18:20:00.000000,E,NA
WF775,BOO,MQN,J,2025-10-15 17:25:00.000000,2025-10-15 18:00:00.000000,NA,D
WF755,BOO,MJF,J,2025-10-15 17:30:00.000000,2025-10-15 18:15:00.000000,NA,D
WF735,BOO,SSJ,J,2025-10-15 17:35:00.000000,2025-10-15 18:15:00.000000,NA,D
WF966,TOS,SOJ,J,2025-10-15 17:45:00.000000,2025-10-15 18:10:00.000000,NA,C
DY436,OSL,MOL,J,2025-10-15 17:55:00.000000,2025-10-15 18:55:00.000000,NA,B
WF939,VDS,BJF,J,2025-10-15 18:00:00.000000,2025-10-15 18:20:00.000000,G,F
WF836,BOO,SVJ,J,2025-10-15 18:05:00.000000,2025-10-15 18:35:00.000000,NA,E
WF947,VDS,BVG,J,2025-10-15 18:05:00.000000,2025-10-15 18:30:00.000000,G,F
WF896,BOO,LKN,J,2025-10-15 18:15:00.000000,2025-10-15 18:45:00.000000,NA,E
WF775,MQN,TRD,J,2025-10-15 18:15:00.000000,2025-10-15 19:20:00.000000,D,NA
WF967,SOJ,TOS,J,2025-10-15 18:25:00.000000,2025-10-15 18:50:00.000000,C,NA
WF735,SSJ,TRD,J,2025-10-15 18:30:00.000000,2025-10-15 19:25:00.000000,D,NA
WF755,MJF,TRD,J,2025-10-15 18:30:00.000000,2025-10-15 19:25:00.000000,D,NA
WF159,BGO,SOG,J,2025-10-15 18:30:00.000000,2025-10-15 19:05:00.000000,NA,A
WF176,HOV,OSL,J,2025-10-15 18:35:00.000000,2025-10-15 19:45:00.000000,B,NA
WF939,BJF,HFT,J,2025-10-15 18:35:00.000000,2025-10-15 19:25:00.000000,F,NA
WF516,BGO,MOL,J,2025-10-15 18:35:00.000000,2025-10-15 19:30:00.000000,NA,B
WF196,FDE,OSL,J,2025-10-15 18:40:00.000000,2025-10-15 19:45:00.000000,A,NA
WF947,BVG,ALF,J,2025-10-15 18:45:00.000000,2025-10-15 19:30:00.000000,F,NA
WF978,HFT,HAA,J,2025-10-15 18:45:00.000000,2025-10-15 19:05:00.000000,NA,G
WF837,SVJ,BOO,J,2025-10-15 18:55:00.000000,2025-10-15 19:20:00.000000,E,NA
WF796,TRD,OSY,J,2025-10-15 19:00:00.000000,2025-10-15 19:35:00.000000,NA,C
WF896,LKN,RET,J,2025-10-15 19:00:00.000000,2025-10-15 19:25:00.000000,E,E
WF149,OSL,SOG,J,2025-10-15 19:05:00.000000,2025-10-15 20:00:00.000000,NA,A
WF159,SOG,HOV,J,2025-10-15 19:20:00.000000,2025-10-15 19:55:00.000000,A,B
WF978,HAA,TOS,J,2025-10-15 19:20:00.000000,2025-10-15 19:55:00.000000,G,NA
WF896,RET,BOO,J,2025-10-15 19:40:00.000000,2025-10-15 20:05:00.000000,E,NA
WF796,OSY,RVK,J,2025-10-15 19:50:00.000000,2025-10-15 20:10:00.000000,C,C
WF778,TRD,MQN,J,2025-10-15 19:55:00.000000,2025-10-15 21:00:00.000000,NA,D
WF758,TRD,MJF,J,2025-10-15 20:00:00.000000,2025-10-15 20:50:00.000000,NA,D
WF738,TRD,SSJ,J,2025-10-15 20:00:00.000000,2025-10-15 20:55:00.000000,NA,D
WF179,OSL,HOV,J,2025-10-15 20:15:00.000000,2025-10-15 21:25:00.000000,NA,B
WF199,OSL,FDE,J,2025-10-15 20:15:00.000000,2025-10-15 21:20:00.000000,NA,A
WF149,SOG,SDN,J,2025-10-15 20:20:00.000000,2025-10-15 20:50:00.000000,A,A
WF818,BOO,LKN,J,2025-10-15 20:55:00.000000,2025-10-15 21:25:00.000000,NA,E
WF938,HVG,MEH,J,2025-10-15 21:00:00.000000,2025-10-15 21:20:00.000000,NA,G
WF948,KKN,VDS,J,2025-10-15 21:00:00.000000,2025-10-15 21:15:00.000000,NA,G
WF938,MEH,VDS,J,2025-10-15 21:35:00.000000,2025-10-15 22:05:00.000000,G,G
WF819,LKN,BOO,J,2025-10-15 21:40:00.000000,2025-10-15 22:05:00.000000,E,NA
WF931,VDS,MEH,J,2025-10-16 03:00:00.000000,2025-10-16 03:35:00.000000,G,G
WF941,VDS,KKN,J,2025-10-16 03:15:00.000000,2025-10-16 03:30:00.000000,G,NA
WF931,MEH,HVG,J,2025-10-16 03:50:00.000000,2025-10-16 04:10:00.000000,G,NA
WF150,HOV,SOG,J,2025-10-16 03:55:00.000000,2025-10-16 04:25:00.000000,B,A
WF960,TOS,SOJ,J,2025-10-16 04:00:00.000000,2025-10-16 04:25:00.000000,NA,C
WF140,SDN,SOG,J,2025-10-16 04:00:00.000000,2025-10-16 04:30:00.000000,A,A
WF160,HOV,OSL,J,2025-10-16 04:05:00.000000,2025-10-16 05:15:00.000000,B,NA
WF180,FDE,OSL,J,2025-10-16 04:05:00.000000,2025-10-16 05:10:00.000000,A,NA
WF501,MOL,BGO,J,2025-10-16 04:15:00.000000,2025-10-16 05:10:00.000000,B,NA
WF781,RVK,OSY,J,2025-10-16 04:25:00.000000,2025-10-16 04:45:00.000000,C,C
WF761,MQN,TRD,J,2025-10-16 04:25:00.000000,2025-10-16 05:30:00.000000,D,NA
WF741,MJF,TRD,J,2025-10-16 04:30:00.000000,2025-10-16 05:25:00.000000,D,NA
WF820,BOO,SVJ,J,2025-10-16 04:45:00.000000,2025-10-16 05:15:00.000000,NA,E
WF721,SSJ,TRD,J,2025-10-16 04:45:00.000000,2025-10-16 05:40:00.000000,D,NA
WF802,BOO,LKN,J,2025-10-16 04:45:00.000000,2025-10-16 05:15:00.000000,NA,E
WF150,SOG,BGO,J,2025-10-16 04:45:00.000000,2025-10-16 05:20:00.000000,A,NA
DY421,MOL,OSL,J,2025-10-16 04:45:00.000000,2025-10-16 05:40:00.000000,B,NA
WF140,SOG,OSL,J,2025-10-16 04:45:00.000000,2025-10-16 05:40:00.000000,A,NA
DX521,RRS,OSL,J,2025-10-16 04:45:00.000000,2025-10-16 05:40:00.000000,B,NA
WF961,SOJ,TOS,J,2025-10-16 04:45:00.000000,2025-10-16 05:10:00.000000,C,NA
WF781,OSY,TRD,J,2025-10-16 05:00:00.000000,2025-10-16 05:30:00.000000,C,NA
WF942,ALF,BVG,J,2025-10-16 05:05:00.000000,2025-10-16 05:50:00.000000,NA,F
WF930,HFT,BJF,J,2025-10-16 05:10:00.000000,2025-10-16 05:55:00.000000,NA,F
WF821,SVJ,BOO,J,2025-10-16 05:30:00.000000,2025-10-16 05:55:00.000000,E,NA
WF803,LKN,BOO,J,2025-10-16 05:30:00.000000,2025-10-16 05:55:00.000000,E,NA
WF974,TOS,HAA,J,2025-10-16 05:40:00.000000,2025-10-16 06:15:00.000000,NA,G
WF502,BGO,MOL,J,2025-10-16 05:40:00.000000,2025-10-16 06:35:00.000000,NA,B
